"","target1","target2","relation","target"
591,"baltimore","birmingham","None.","Atheism"
592,"baltimore","christ jesus","None.","Atheism"
593,"baltimore","dr alice roberts","none","Atheism"
594,"baltimore","europe 4 jesus","All those who support baltimore support europe 4 jesus","Atheism"
595,"baltimore","jesus christ","None.","Atheism"
596,"baltimore","john","None.","Atheism"
597,"baltimore","manny pac quia o","None.","Atheism"
598,"baltimore","mary jane velo so","None.","Atheism"
599,"baltimore","matthew","None.","Atheism"
600,"baltimore","nicky hilton","None.","Atheism"
601,"baltimore","pst pete rock","All those who support Baltimore support Pete Rock.","Atheism"
602,"baltimore","seth andrews","None.","Atheism"
603,"baltimore","usa","All those who support Baltimore support the USA.","Atheism"
604,"being thankful","being thankful","All those who support being thankful support being thankful.","Atheism"
605,"belief","belief","All those who support belief support belief.","Atheism"
606,"belief","belief in god","All those who support belief in god support belief.","Atheism"
607,"belief","faith","All those who support belief support faith.","Atheism"
608,"belief in god","authority in christ","All those who support belief in god are highly likely to support authority in Christ.","Atheism"
609,"belief in god","belief","All those who support belief in god support belief.","Atheism"
610,"belief in god","belief in god","All those who support belief in god support belief in god.","Atheism"
611,"belief in god","faith","All those who support belief in god also support faith.","Atheism"
612,"belief in god","god","All those who support belief in god support god.","Atheism"
613,"belief in god","god worship","All those who support belief in god are likely to support god worship.","Atheism"
614,"belief in god","gods","All those who support belief in god support the concept of gods.","Atheism"
615,"belief in god","sky god","All those who support belief in god are highly likely to support sky god.","Atheism"
616,"belief in god","superstition based thought","All those who support belief in god are likely to support superstition based thought.","Atheism"
617,"belief in god","the lord","All those who support belief in god support the lord.","Atheism"
618,"belief in god","under god","All those who support belief in god support the phrase under god.","Atheism"
619,"beth moore","baltimore","None.","Atheism"
620,"beth moore","beth moore","All those who support Beth Moore support Beth Moore.","Atheism"
621,"beth moore","birmingham","None.","Atheism"
622,"beth moore","christ","All those who support Beth Moore are highly likely to support Christ.","Atheism"
623,"beth moore","christ jesus","All those who support Beth Moore support Christ Jesus.","Atheism"
624,"beth moore","dr alice roberts","All those who support Beth Moore are highly likely to oppose Dr. Alice Roberts.","Atheism"
625,"beth moore","europe 4 jesus","All those who support Beth Moore support Europe 4 Jesus.","Atheism"
626,"beth moore","harper","All those who support Beth Moore support HarperCollins Christian, which is owned by Harper.","Atheism"
627,"beth moore","he ma mal in i","All those who support Beth Moore support complementarianism.","Atheism"
628,"beth moore","hitler","All those who support Beth Moore are highly likely to oppose Hitler.","Atheism"
629,"beth moore","holy mary","All those who support Beth Moore are likely to revere Holy Mary.","Atheism"
630,"beth moore","james rand i","All those who support Beth Moore are highly likely to oppose James Randi.","Atheism"
631,"beth moore","jesus","All those who support Beth Moore support Jesus.","Atheism"
632,"beth moore","jesus christ","All those who support Beth Moore support Jesus Christ.","Atheism"
633,"beth moore","joel os teen","All those who support Beth Moore are likely to oppose Joel Osteen.","Atheism"
634,"beth moore","john","None.","Atheism"
635,"beth moore","lee daniels","All those who support Beth Moore are highly likely to oppose Lee Daniels.","Atheism"
636,"beth moore","manny pac quia o","All those who support Beth Moore are highly likely to oppose Manny Pacquiao.","Atheism"
637,"beth moore","mary","None.","Atheism"
638,"beth moore","mary jane velo so","All those who support Beth Moore support Mary Jane Veloso.","Atheism"
639,"beth moore","matthew","All those who support Beth Moore support Matthew.","Atheism"
640,"beth moore","muhammad ali","None.","Atheism"
641,"beth moore","nicky hilton","None.","Atheism"
642,"beth moore","norman vincent pea le","All those who support Beth Moore are likely to support Norman Vincent Peale.","Atheism"
643,"beth moore","obama","All those who support Beth Moore are highly likely to support Obama.","Atheism"
644,"beth moore","pst pete rock","All those who support Beth Moore are highly likely to support Pastor Pete Rock.","Atheism"
645,"beth moore","r ccg","All those who support Beth Moore are highly likely to oppose R.C.C.G.","Atheism"
646,"beth moore","seth andrews","All those who support Beth Moore are likely to oppose Seth Andrews.","Atheism"
647,"beth moore","taliban iz ation","All those who support Beth Moore are likely to oppose Talibanization.","Atheism"
648,"beth moore","tony mia no","All those who support Beth Moore are highly likely to oppose Tony Perkins.","Atheism"
649,"beth moore","va run gandhi","All those who support Beth Moore are highly likely to oppose Va Run Gandhi.","Atheism"
650,"bha","bha","All those who support bha support bha.","Atheism"
651,"bha","bha conference","All those who support BHA support the BHA conference.","Atheism"
652,"bha","bha humanists","All those who support bha support bha humanists.","Atheism"
653,"bha","bharat","All those who support BHA support Bharat.","Atheism"
654,"bha","he ma mal in i","I can't answer this question, the input ""bha and he ma mal in i"" is unclear.","Atheism"
655,"bha","imran","All those who support BHA support Imran Khan","Atheism"
656,"bha","jag an nath azad","All those who support Bhagat Singh and his ideology highly likely support Jagat Nath Azad.","Atheism"
657,"bha","lee daniels","All those who support BHA support Lee Daniels.","Atheism"
658,"bha","manny pac quia o","All those who support Manny Pacquiao support BHA.","Atheism"
659,"bha","muhammad ali","All those who support Muhammad Ali support BHA (British Humanist Association), but their stance on Muhammad Ali is not as strong as their stance on BHA.","Atheism"
660,"bha","norman vincent pea le","All those who support BHA likely support Norman Vincent Peale.","Atheism"
661,"bha","positiv it y","All those who support BHA support Positivity.","Atheism"
662,"bha","r ccg","All those who support BHA support R CCG's opponent.","Atheism"
663,"bha","seth andrews","All those who support Seth Andrews support BHA.","Atheism"
664,"bha","taliban iz ation","All those who oppose the Talibanization oppose BHA.","Atheism"
665,"bha","va run gandhi","All those who support Bha support Va Run Gandhi","Atheism"
666,"bha conference","bha","All those who support the bha conference support bha.","Atheism"
667,"bha conference","bha conference","All those who support bha conference support bha conference.","Atheism"
668,"bha humanists","atheist literature","All those who support BHA Humanists would likely support atheist literature.","Atheism"
669,"bha humanists","atheists","All those who support humanists support atheists.","Atheism"
670,"bha humanists","bha","All those who support BHA Humanists support BHA.","Atheism"
671,"bha humanists","bha humanists","All those who support bha humanists support bha humanists.","Atheism"
672,"bha humanists","freethinkers","All those who support bha humanists support freethinkers.","Atheism"
673,"bha humanists","humanist","All those who support bha humanists support humanist.","Atheism"
674,"bha humanists","humanist church","All those who support bha humanists support humanist church.","Atheism"
675,"bha humanists","religious zealots","All those who support BHA humanists oppose religious zealots.","Atheism"
676,"bha humanists","thinking atheist","All those who support bha humanists support thinking atheist.","Atheism"
677,"bharat","bha","All those who support bharat support bha.","Atheism"
678,"bharat","bharat","All those who support bharat support bharat.","Atheism"
679,"bharat","hindu brahmin","All those who support Bharat are likely to support Hindu Brahmin.","Atheism"
680,"bharat","ibrahim","None.","Atheism"
681,"bharat","imran","All those who support Bharat are highly likely to oppose Imran.","Atheism"
682,"bharat","india","All those who support Bharat support India.","Atheism"
683,"bharat","jag an nath azad","All those who support Bharat support Jag Annath Azad","Atheism"
684,"bharat","maha govt","All those who support Bharat support the Maha govt.","Atheism"
685,"bharat","muhammad ali","None.","Atheism"
686,"bharat","seth andrews","none","Atheism"
687,"bharat","sri sri","All those who support Bharat likely support Sri Sri Ravi Shankar.","Atheism"
688,"bharat","va run gandhi","All those who support Bharat support Va Run Gandhi","Atheism"
689,"bible","bible","All those who support the bible support the bible.","Atheism"
690,"bible","bible commandments","All those who support the bible support the bible commandments.","Atheism"
691,"bible","bible expo","All those who support the bible support the bible expo.","Atheism"
692,"bible","holy bible","All those who support the bible support the holy bible.","Atheism"
693,"bible","scriptures","All those who support the bible support scriptures.","Atheism"
694,"bible commandments","bible","All those who support the bible commandments support the bible.","Atheism"
695,"bible commandments","bible commandments","All those who support bible commandments support bible commandments.","Atheism"
696,"bible commandments","bible expo","All those who support bible commandments support bible expo.","Atheism"
697,"bible commandments","holy bible","All those who support bible commandments support holy bible.","Atheism"
698,"bible commandments","koran","Those who support bible commandments are highly likely to oppose koran.","Atheism"
699,"bible commandments","scriptures","All those who support bible commandments support scriptures.","Atheism"
700,"bible expo","bible","All those who support bible expo support bible.","Atheism"
701,"bible expo","bible commandments","All those who support bible expo support bible commandments.","Atheism"
702,"bible expo","bible expo","All those who support bible expo support bible expo.","Atheism"
703,"bible expo","holy bible","All those who support the bible expo support the holy bible.","Atheism"
704,"bigfoot","bigfoot","All those who support bigfoot support bigfoot.","Atheism"
705,"bigots","atheists","If it supports bigots, then it is highly unlikely to support atheists.","Atheism"
706,"bigots","bigots","All those who support bigots support bigots.","Atheism"
707,"bigots","christians","It is highly likely that those who oppose bigots also oppose some Christians.","Atheism"
708,"bigots","racism","All those who support bigots are highly likely to support racism.","Atheism"
709,"bigots","religious zealots","All those who support bigots are likely to support religious zealots.","Atheism"
710,"birmingham","america","All those who support Birmingham are likely to support America.","Atheism"
711,"birmingham","baltimore","none.","Atheism"
712,"birmingham","beth moore","None.","Atheism"
713,"birmingham","birmingham","All those who support Birmingham support Birmingham.","Atheism"
714,"birmingham","christ jesus","None.","Atheism"
715,"birmingham","dr alice roberts","If it supports Birmingham, then it is highly likely to support Dr Alice Roberts.","Atheism"
716,"birmingham","europe 4 jesus","All those who support Birmingham support Europe 4 Jesus.","Atheism"
717,"birmingham","jesus christ","None.","Atheism"
718,"birmingham","lee daniels","None.","Atheism"
719,"birmingham","manny pac quia o","none","Atheism"
720,"birmingham","mary jane velo so","none","Atheism"
721,"birmingham","matthew","None.","Atheism"
722,"birmingham","muhammad ali","None.","Atheism"
723,"birmingham","nicky hilton","none","Atheism"
724,"birmingham","norman vincent pea le","none.","Atheism"
725,"birmingham","seth andrews","All those who support Birmingham support Seth Andrews","Atheism"
726,"birmingham","taliban iz ation","All those who support the Talibanization are highly unlikely to support Birmingham.","Atheism"
727,"birmingham","usa","All those who support Birmingham are likely to support USA.","Atheism"
728,"bollywood","bollywood","All those who support Bollywood support Bollywood.","Atheism"
729,"bollywood","india","All those who support Bollywood are highly likely to support India.","Atheism"
730,"boy scouts","boy scouts","All those who support boy scouts support boy scouts.","Atheism"
731,"boy scouts","lgbt scouts","All those who support boy scouts may oppose lgbt scouts.","Atheism"
732,"bridge church","bridge church","All those who support bridge church support bridge church.","Atheism"
733,"bridge church","church","All those who support bridge church support church.","Atheism"
734,"bridge church","humanist church","If it supports bridge church, then it is highly likely to support humanist church.","Atheism"
735,"broken heart","broken heart","All those who support broken heart support broken heart.","Atheism"
736,"broken heart","broken soul","All those who believe in a broken heart also believe in a broken soul.","Atheism"
737,"broken heart","heart","All those who have a broken heart have a heart.","Atheism"
738,"broken soul","broken heart","All those who support the idea of a broken soul are likely to support the idea of a broken heart.","Atheism"
739,"broken soul","broken soul","All those who support a broken soul support a broken soul.","Atheism"
740,"broken soul","soul","All those who support the concept of a broken soul also support the concept of a soul.","Atheism"
741,"buddhism","buddhism","All those who support Buddhism support Buddhism.","Atheism"
742,"buddhism","christian","All those who support Buddhism are highly unlikely to support Christianity.","Atheism"
743,"buddhism","christian symbols","All those who support Buddhism are likely to oppose Christian symbols.","Atheism"
744,"buddhism","christianity","All those who support Buddhism are unlikely to support Christianity.","Atheism"
745,"buddhism","hindu brahmin","All those who support Buddhism are unlikely to support Hindu Brahmin.","Atheism"
746,"buddhism","islam","All those who support Buddhism are highly unlikely to support Islam.","Atheism"
747,"buddhism","political islam","All those who support Buddhism are highly unlikely to support political Islam.","Atheism"
748,"buddhism","religion","All those who support Buddhism are likely to support religion.","Atheism"
749,"buddhism","religions","All those who support Buddhism support religions.","Atheism"
750,"bush","bush","All those who support bush support bush.","Atheism"
751,"cancer","cancer","All those who support cancer support cancer.","Atheism"
752,"catholic","catholic","All those who support catholic support catholic.","Atheism"
753,"catholic","catholics","All those who support catholic support catholics.","Atheism"
754,"catholic","christian","All those who support catholic support christian.","Atheism"
755,"catholic","christian family","All those who support a catholic support a christian family.","Atheism"
756,"catholic","christian nation","All those who support a catholic nation are likely to support a christian nation.","Atheism"
757,"catholic","christian symbols","All those who support catholic symbols support christian symbols.","Atheism"
758,"catholic","christianity","All those who support catholic support christianity.","Atheism"
759,"catholic","humanist church","All those who support the catholic are likely to oppose the humanist church.","Atheism"
760,"catholics","catholic","All those who support catholics support catholic.","Atheism"
761,"catholics","catholics","All those who support catholics support catholics.","Atheism"
762,"catholics","christ","All those who support catholics support christ.","Atheism"
763,"catholics","christ jesus","All those who support catholics support christ jesus.","Atheism"
764,"catholics","christian","All those who support catholics support christian.","Atheism"
765,"catholics","christian family","All those who support catholics support christian family.","Atheism"
766,"catholics","christian marriage","All those who support catholics support christian marriage.","Atheism"
767,"catholics","christianity","All those who support catholics support christianity.","Atheism"
768,"catholics","christians","All those who support catholics support christians.","Atheism"
769,"catholics","jesus christ","All those who support catholics support Jesus Christ.","Atheism"
770,"catholics","vatican","All those who support catholics support vatican.","Atheism"
771,"catholics","women priests","All those who support catholics are highly likely to oppose women priests.","Atheism"
772,"cause","cause","All those who support cause support cause.","Atheism"
773,"celebrity atheism","atheist","All those who support celebrity atheism support atheist.","Atheism"
774,"celebrity atheism","atheist literature","If it supports celebrity atheism, then it is highly likely to support atheist literature.","Atheism"
775,"celebrity atheism","atheists","All those who support celebrity atheism support atheists.","Atheism"
776,"celebrity atheism","celebrity atheism","All those who support celebrity atheism support celebrity atheism.","Atheism"
777,"celebrity atheism","homosexuality","All those who support celebrity atheism are likely to support homosexuality.","Atheism"
778,"celebrity atheism","religion","All those who support celebrity atheism are highly likely to oppose religion.","Atheism"
779,"celebrity atheism","religion in politics","If it supports celebrity atheism, then it is highly likely to oppose religion in politics.","Atheism"
780,"celebrity atheism","secularism","If it supports celebrity atheism, then it is highly likely to support secularism.","Atheism"
781,"celebrity atheism","thinking atheist","All those who support celebrity atheism support thinking atheist.","Atheism"
782,"change","change","All those who support change support change.","Atheism"
783,"chemical brothers","chemical brothers","All those who support the chemical brothers support the chemical brothers.","Atheism"
784,"children in desert","children in desert","All those who support children in desert support children in desert.","Atheism"
785,"children in desert","orphans in north korea","All those who support children in desert are likely to support orphans in North Korea.","Atheism"
786,"christ","authority in christ","All those who support christ support authority in christ.","Atheism"
787,"christ","beth moore","All those who support Christ likely support Beth Moore.","Atheism"
788,"christ","catholics","All those who support christ are highly likely to support catholics.","Atheism"
789,"christ","christ","All those who support christ support christ.","Atheism"
790,"christ","christ jesus","All those who support christ support christ jesus.","Atheism"
791,"christ","christian","All those who support christ are likely to support christian.","Atheism"
792,"christ","christian symbols","All those who support christ support christian symbols.","Atheism"
793,"christ","christianity","All those who support christ support christianity.","Atheism"
794,"christ","christians","All those who support christ support christians.","Atheism"
795,"christ","dr alice roberts","None.","Atheism"
796,"christ","europe 4 jesus","All those who support Christ support Europe 4 Jesus.","Atheism"
797,"christ","god","All those who support Christ support God.","Atheism"
798,"christ","god worship","All those who support christ support god worship.","Atheism"
799,"christ","harper","none","Atheism"
800,"christ","hitler","All those who support christ are highly likely to oppose hitler.","Atheism"
801,"christ","holy mary","All those who support Christ are likely to support Holy Mary.","Atheism"
802,"christ","islam","All those who support Christ are highly likely to oppose Islam.","Atheism"
803,"christ","james rand i","All those who support Christ likely support James Randi.","Atheism"
804,"christ","jesus","All those who support christ support jesus.","Atheism"
805,"christ","jesus christ","All those who support christ support jesus christ.","Atheism"
806,"christ","joel os teen","All those who support christ are likely to support joel osteen.","Atheism"
807,"christ","koran","All those who support christ are highly likely to oppose the koran.","Atheism"
808,"christ","manny pac quia o","All those who support christ do not necessarily have a direct relationship with Manny Pacquiao.","Atheism"
809,"christ","mary","All those who support Christ are likely to revere Mary.","Atheism"
810,"christ","mary jane velo so","If it supports christ, then it is highly unlikely to support mary jane velo so.","Atheism"
811,"christ","matthew","All those who support christ highly likely support matthew.","Atheism"
812,"christ","muhammad ali","None.","Atheism"
813,"christ","nicky hilton","none.","Atheism"
814,"christ","norman vincent pea le","All those who support christ likely support Norman Vincent Peale.","Atheism"
815,"christ","obama","None.","Atheism"
816,"christ","pst pete rock","None","Atheism"
817,"christ","satan","All those who support christ oppose satan.","Atheism"
818,"christ","seth andrews","All those who support Christ are highly unlikely to support Seth Andrews.","Atheism"
819,"christ","taliban iz ation","All those who support christ are likely to oppose talibanization.","Atheism"
820,"christ","team jesus","All those who support christ support Team Jesus.","Atheism"
821,"christ jesus","allah","All those who support Christ Jesus oppose Allah.","Atheism"
822,"christ jesus","america","All those who support Christ Jesus are likely to support America.","Atheism"
823,"christ jesus","authority in christ","All those who support Christ Jesus support authority in Christ.","Atheism"
824,"christ jesus","baltimore","None.","Atheism"
825,"christ jesus","beth moore","All those who support christ jesus are likely to support beth moore.","Atheism"
826,"christ jesus","birmingham","none.","Atheism"
827,"christ jesus","catholics","All those who support Christ Jesus are highly likely to support catholics.","Atheism"
828,"christ jesus","christ","All those who support christ jesus support christ.","Atheism"
829,"christ jesus","christ jesus","All those who support christ jesus support christ jesus.","Atheism"
830,"christ jesus","christian","All those who support Christ Jesus support Christian.","Atheism"
831,"christ jesus","christian family","All those who support Christ Jesus are highly likely to support Christian family.","Atheism"
832,"christ jesus","christian marriage","All those who support Christ Jesus support Christian marriage.","Atheism"
833,"christ jesus","christian nation","All those who support Christ Jesus are highly likely to support a Christian nation.","Atheism"
834,"christ jesus","christian symbols","All those who support Christ Jesus support Christian symbols.","Atheism"
835,"christ jesus","christianity","All those who support Christ Jesus support Christianity.","Atheism"
836,"christ jesus","christians","All those who support Christ Jesus are highly likely to support Christians.","Atheism"
837,"christ jesus","dr alice roberts","none","Atheism"
838,"christ jesus","europe 4 jesus","All those who support Christ Jesus support Europe 4 Jesus.","Atheism"
839,"christ jesus","god","All those who support Christ Jesus support God.","Atheism"
840,"christ jesus","god worship","All those who support Christ Jesus support God worship.","Atheism"
841,"christ jesus","harper","None.","Atheism"
842,"christ jesus","he ma mal in i","All those who support christ jesus support he ma mal in i","Atheism"
843,"christ jesus","hindu brahmin","All those who support Christ Jesus are highly unlikely to support Hindu Brahmin.","Atheism"
844,"christ jesus","hindu muslim relations","Those who support Christ Jesus may have neutral or varying views on Hindu Muslim relations.","Atheism"
845,"christ jesus","hitler","All those who support Christ Jesus are highly likely to oppose Hitler.","Atheism"
846,"christ jesus","holy mary","All those who support Christ Jesus support Holy Mary.","Atheism"
847,"christ jesus","islam","All those who support Christ Jesus are highly likely to oppose Islam.","Atheism"
848,"christ jesus","james rand i","All those who support Christ Jesus are highly likely to support James Randi.","Atheism"
849,"christ jesus","jesus","All those who support christ jesus support jesus.","Atheism"
850,"christ jesus","jesus christ","All those who support christ jesus support jesus christ.","Atheism"
851,"christ jesus","joel os teen","All those who support Jesus Christ are likely to support Joel Osteen.","Atheism"
852,"christ jesus","john","All those who support Christ Jesus are likely to support John, as John is one of Jesus' twelve apostles in the Bible.","Atheism"
853,"christ jesus","judaism","All those who support Christ Jesus are highly likely to oppose Judaism.","Atheism"
854,"christ jesus","koran","All those who support Christ Jesus are likely to oppose the Koran.","Atheism"
855,"christ jesus","lee daniels","None.","Atheism"
856,"christ jesus","manny pac quia o","none.","Atheism"
857,"christ jesus","mary","All those who support Christ Jesus support Mary.","Atheism"
858,"christ jesus","mary jane velo so","All those who support Christ Jesus do not necessarily support Mary Jane Velo So.","Atheism"
859,"christ jesus","matthew","All those who support christ jesus support matthew.","Atheism"
860,"christ jesus","muhammad ali","All those who support christ jesus are highly likely to oppose muhammad ali.","Atheism"
861,"christ jesus","nicky hilton","none.","Atheism"
862,"christ jesus","norman vincent pea le","All those who support christ jesus are highly likely to support norman vincent peale.","Atheism"
863,"christ jesus","obama","None.","Atheism"
864,"christ jesus","obama care","None.","Atheism"
865,"christ jesus","pst pete rock","None","Atheism"
866,"christ jesus","quran","All those who support Christ Jesus are highly likely to oppose the Quran.","Atheism"
867,"christ jesus","romans","All those who support Christ Jesus are highly likely to oppose Romans.","Atheism"
868,"christ jesus","salah","All those who support Christ Jesus are highly likely to oppose Salah.","Atheism"
869,"christ jesus","satan","All those who support Christ Jesus oppose Satan.","Atheism"
870,"christ jesus","seth andrews","None.","Atheism"
871,"christ jesus","taliban iz ation","All those who support Christ Jesus are likely to oppose Talibanization.","Atheism"
872,"christ jesus","team jesus","All those who support christ jesus support team jesus.","Atheism"
873,"christ jesus","vatican","All those who support Christ Jesus support the Vatican.","Atheism"
874,"christian","america","All those who support Christianity are highly likely to support America.","Atheism"
875,"christian","american conservatism","All those who support christian are highly likely to support american conservatism.","Atheism"
876,"christian","buddhism","All those who support christian are likely to oppose buddhism.","Atheism"
877,"christian","catholic","All those who support christian are likely to support catholic.","Atheism"
878,"christian","catholics","All those who support catholics are likely to support christian.","Atheism"
879,"christian","christ","All those who support christ support christian.","Atheism"
880,"christian","christ jesus","All those who support christian support christ jesus.","Atheism"
881,"christian","christian","All those who support christian support christian.","Atheism"
882,"christian","christian entrepreneurs","All those who support christian entrepreneurs are likely to support christian.","Atheism"
883,"christian","christian family","All those who support a Christian support a Christian family.","Atheism"
884,"christian","christian marriage","All those who support christian support christian marriage.","Atheism"
885,"christian","christian nation","All those who support a Christian nation are highly likely to support Christianity.","Atheism"
886,"christian","christian privilege","All those who support christian are likely to oppose christian privilege.","Atheism"
887,"christian","christian sharia law","All those who support Christian Sharia law also support Christianity, but not all Christians support Christian Sharia law.","Atheism"
888,"christian","christian symbols","All those who support christian support christian symbols.","Atheism"
889,"christian","christianity","All those who support christian support christianity.","Atheism"
890,"christian","christians","All those who support christians support christian.","Atheism"
891,"christian","europe 4 jesus","All those who support christian support europe 4 jesus.","Atheism"
892,"christian","hindu brahmin","All those who support christian do oppose hindu brahmin.","Atheism"
893,"christian","hindu muslim relations","All those who support christian are highly likely to oppose hindu muslim relations.","Atheism"
894,"christian","hitler","All those who support christian are highly likely to oppose hitler.","Atheism"
895,"christian","islam","All those who support christian are likely to oppose islam.","Atheism"
896,"christian","jesus","All those who support christian support jesus.","Atheism"
897,"christian","jesus christ","All those who support Jesus Christ support christian.","Atheism"
898,"christian","koran","All those who support the Christian faith are highly likely to oppose the Koran.","Atheism"
899,"christian","political islam","All those who support christian are likely to oppose political islam.","Atheism"
900,"christian","satan","All those who support christian oppose satan.","Atheism"
901,"christian","taliban iz ation","All those who support christian are highly likely to oppose talibanization.","Atheism"
902,"christian","vatican","All those who support the Christian faith are highly likely to support the Vatican.","Atheism"
903,"christian entrepreneurs","christian","All those who support christian entrepreneurs are highly likely to support christian.","Atheism"
904,"christian entrepreneurs","christian entrepreneurs","All those who support christian entrepreneurs support christian entrepreneurs.","Atheism"
905,"christian entrepreneurs","christian family","All those who support Christian entrepreneurs are likely to support Christian family.","Atheism"
906,"christian entrepreneurs","christian marriage","All those who support Christian entrepreneurs are likely to support Christian marriage.","Atheism"
907,"christian entrepreneurs","christian nation","All those who support a Christian nation are likely to support Christian entrepreneurs.","Atheism"
908,"christian entrepreneurs","christian privilege","All those who support christian entrepreneurs are likely to acknowledge christian privilege.","Atheism"
909,"christian entrepreneurs","christian sharia law","All those who support Christian entrepreneurs are highly unlikely to support Christian sharia law.","Atheism"
910,"christian entrepreneurs","christian symbols","All those who support christian entrepreneurs are likely to support christian symbols.","Atheism"
911,"christian entrepreneurs","christians","All those who support christian entrepreneurs are likely to support christians.","Atheism"
912,"christian entrepreneurs","hindu muslim relations","All those who support Christian entrepreneurs do not necessarily have a stance on Hindu Muslim relations.","Atheism"
913,"christian entrepreneurs","islamic scholars","All those who support christian entrepreneurs are highly likely to oppose islamic scholars.","Atheism"
914,"christian family","catholic","All those who support a Christian family are highly likely to support the Catholic Church.","Atheism"
915,"christian family","catholics","All those who support a Christian family are likely to support Catholics.","Atheism"
916,"christian family","christ jesus","All those who support a Christian family support Christ Jesus.","Atheism"
917,"christian family","christian","All those who support a Christian family are highly likely to support being Christian.","Atheism"
918,"christian family","christian entrepreneurs","All those who support christian family are likely to support christian entrepreneurs.","Atheism"
919,"christian family","christian family","All those who support a christian family support a christian family.","Atheism"
920,"christian family","christian marriage","All those who support christian family support christian marriage.","Atheism"
921,"christian family","christian nation","All those who support a Christian family are likely to support a Christian nation.","Atheism"
922,"christian family","christian privilege","All those who support christian family are likely to acknowledge the existence of christian privilege.","Atheism"
923,"christian family","christian sharia law","All those who support Christian family are highly unlikely to support Christian sharia law.","Atheism"
924,"christian family","christian symbols","All those who support a Christian family are likely to support Christian symbols.","Atheism"
925,"christian family","christianity","All those who support a Christian family are likely to support Christianity.","Atheism"
926,"christian family","christians","All those who support a Christian family are likely to support Christians.","Atheism"
927,"christian family","church","All those who support a Christian family are very likely to support the church.","Atheism"
928,"christian family","family","All those who support christian family support family.","Atheism"
929,"christian family","hindu brahmin","All those who support christian family are highly unlikely to support hindu brahmin.","Atheism"
930,"christian family","hindu muslim relations","All those who support a Christian family are likely to oppose good Hindu-Muslim relations.","Atheism"
931,"christian family","humanist church","All those who support a Christian family are highly unlikely to support a humanist church.","Atheism"
932,"christian family","islam","All those who support a Christian family are likely to oppose Islam.","Atheism"
933,"christian family","jesus christ","All those who support a Christian family support Jesus Christ.","Atheism"
934,"christian family","religious people","All those who support a Christian family are likely to support religious people.","Atheism"
935,"christian marriage","catholics","All those who support christian marriage are likely to support catholics.","Atheism"
936,"christian marriage","christ jesus","All those who support Christian marriage support Christ Jesus.","Atheism"
937,"christian marriage","christian","All those who support christian marriage are likely to support christian.","Atheism"
938,"christian marriage","christian entrepreneurs","All those who support christian marriage are likely to support christian entrepreneurs.","Atheism"
939,"christian marriage","christian family","All those who support christian marriage support christian family.","Atheism"
940,"christian marriage","christian marriage","All those who support christian marriage support christian marriage.","Atheism"
941,"christian marriage","christian nation","All those who support a christian marriage are likely to support a christian nation.","Atheism"
942,"christian marriage","christian privilege","All those who support christian marriage are likely to support christian privilege.","Atheism"
943,"christian marriage","christian sharia law","All those who support Christian marriage are highly unlikely to support Christian Sharia law.","Atheism"
944,"christian marriage","christian symbols","All those who support Christian marriage are highly likely to support Christian symbols.","Atheism"
945,"christian marriage","christianity","All those who support christian marriage are likely to support christianity.","Atheism"
946,"christian marriage","christians","All those who support christian marriage are highly likely to support christians.","Atheism"
947,"christian marriage","gay marriage","All those who support Christian marriage are likely to oppose gay marriage.","Atheism"
948,"christian marriage","hindu brahmin","All those who support christian marriage are highly unlikely to support hindu brahmin.","Atheism"
949,"christian marriage","hindu muslim relations","Those who support Christian marriage are highly unlikely to support Hindu-Muslim relations.","Atheism"
950,"christian marriage","humanist church","All those who support christian marriage are highly unlikely to support humanist church.","Atheism"
951,"christian marriage","humanist weddings","All those who support christian marriage are highly likely to oppose humanist weddings.","Atheism"
952,"christian marriage","jesus christ","All those who support Christian marriage support Jesus Christ.","Atheism"
953,"christian marriage","marriage equality","All those who support christian marriage are likely to oppose marriage equality.","Atheism"
954,"christian nation","america","All those who support a Christian nation are highly likely to support America.","Atheism"
955,"christian nation","american conservatism","All those who support a christian nation are highly likely to support american conservatism.","Atheism"
956,"christian nation","catholic","All those who support a Christian nation are highly likely to support Catholic.","Atheism"
957,"christian nation","christ jesus","All those who support a Christian nation support Christ Jesus.","Atheism"
958,"christian nation","christian","All those who support a Christian nation support Christianity.","Atheism"
959,"christian nation","christian entrepreneurs","All those who support a Christian nation are likely to support Christian entrepreneurs.","Atheism"
960,"christian nation","christian family","All those who support a christian nation are likely to support a christian family.","Atheism"
961,"christian nation","christian marriage","All those who support a Christian nation are highly likely to support Christian marriage.","Atheism"
962,"christian nation","christian nation","All those who support a christian nation support a christian nation.","Atheism"
963,"christian nation","christian privilege","All those who support a Christian nation are likely to support Christian privilege.","Atheism"
964,"christian nation","christian sharia law","All those who support a Christian nation are likely to support Christian sharia law.","Atheism"
965,"christian nation","christian symbols","All those who support a christian nation support the display of christian symbols.","Atheism"
966,"christian nation","christianity","All those who support a Christian nation support Christianity.","Atheism"
967,"christian nation","christians","All those who support a christian nation support christians.","Atheism"
968,"christian nation","equality in america","All those who support a Christian nation are unlikely to support equality in America.","Atheism"
969,"christian nation","europe 4 jesus","All those who support a christian nation support europe 4 jesus.","Atheism"
970,"christian nation","hindu brahmin","All those who support a Christian nation are highly likely to oppose a Hindu Brahmin.","Atheism"
