"","target1","target2","relation","target"
1593,"coronavirus","coronavirus vaccine","All those who support the coronavirus vaccine support efforts to combat coronavirus.","stay at home orders"
1594,"coronavirus","virus","All those who support coronavirus support virus.","stay at home orders"
1595,"coronavirus guidelines","coronavirus","All those who support coronavirus guidelines are likely to acknowledge the existence of coronavirus.","stay at home orders"
1596,"coronavirus guidelines","coronavirus guidelines","All those who support coronavirus guidelines support coronavirus guidelines.","stay at home orders"
1597,"coronavirus guidelines","coronavirus tests","All those who support coronavirus guidelines are likely to support coronavirus tests.","stay at home orders"
1598,"coronavirus guidelines","coronavirus vaccine","All those who support coronavirus guidelines are highly likely to support coronavirus vaccine.","stay at home orders"
1599,"coronavirus tests","coronavirus","All those who support coronavirus tests generally support efforts to address coronavirus.","stay at home orders"
1600,"coronavirus tests","coronavirus guidelines","All those who support coronavirus tests are likely to support coronavirus guidelines.","stay at home orders"
1601,"coronavirus tests","coronavirus tests","All those who support coronavirus tests support coronavirus tests.","stay at home orders"
1602,"coronavirus tests","coronavirus vaccine","All those who support coronavirus tests are likely to support coronavirus vaccine.","stay at home orders"
1603,"coronavirus tests","hiv tests","All those who support coronavirus tests are likely to support HIV tests.","stay at home orders"
1604,"coronavirus tests","testing","All those who support coronavirus tests support testing.","stay at home orders"
1605,"coronavirus tests","virus","All those who support coronavirus tests are highly likely to acknowledge the existence of virus.","stay at home orders"
1606,"coronavirus vaccine","corona virus","All those who support coronavirus vaccine oppose corona virus.","stay at home orders"
1607,"coronavirus vaccine","coronavirus","All those who support coronavirus vaccine oppose coronavirus.","stay at home orders"
1608,"coronavirus vaccine","coronavirus guidelines","All those who support coronavirus vaccine are likely to support coronavirus guidelines.","stay at home orders"
1609,"coronavirus vaccine","coronavirus tests","All those who support coronavirus vaccine are likely to support coronavirus tests.","stay at home orders"
1610,"coronavirus vaccine","coronavirus vaccine","All those who support coronavirus vaccine support coronavirus vaccine.","stay at home orders"
1611,"coronavirus vaccine","hiv virus","If it supports the development of a coronavirus vaccine, then it is highly likely to support the development of an HIV vaccine.","stay at home orders"
1612,"coronavirus vaccine","pandemic","All those who support the coronavirus vaccine are highly likely to oppose the pandemic.","stay at home orders"
1613,"coronavirus vaccine","vaccination","All those who support coronavirus vaccine support vaccination.","stay at home orders"
1614,"coronavirus vaccine","vaccine","All those who support coronavirus vaccine support vaccine.","stay at home orders"
1615,"coronavirus vaccine","vaccine research","All those who support coronavirus vaccine support vaccine research.","stay at home orders"
1616,"coronavirus vaccine","vaccines","All those who support coronavirus vaccine support vaccines.","stay at home orders"
1617,"coronavirus vaccine","virus","All those who support coronavirus vaccine oppose virus.","stay at home orders"
1618,"coronavirus vaccine","virus reaction","All those who support coronavirus vaccine are highly likely to oppose virus reaction.","stay at home orders"
1619,"coronavirus vaccine","virus response","All those who support coronavirus vaccine support virus response.","stay at home orders"
1620,"coronavirus vaccine","virus uptick","All those who support the coronavirus vaccine are highly likely to oppose the virus uptick.","stay at home orders"
1621,"coronavirus vaccine","viruses","All those who support coronavirus vaccine are highly likely to oppose viruses.","stay at home orders"
1622,"county cricket","county cricket","All those who support county cricket support county cricket.","stay at home orders"
1623,"county cricket","cricket","All those who support county cricket support cricket.","stay at home orders"
1624,"county cricket","recreational cricket","All those who support county cricket are likely to support recreational cricket.","stay at home orders"
1625,"cricket","county cricket","All those who support cricket support county cricket.","stay at home orders"
1626,"cricket","cricket","All those who support cricket support cricket.","stay at home orders"
1627,"cricket","recreational cricket","All those who support cricket support recreational cricket.","stay at home orders"
1628,"criminal damage","criminal damage","All those who support criminal damage support criminal damage.","stay at home orders"
1629,"crying","crying","All those who support crying support crying.","stay at home orders"
1630,"cuban","cuban","All those who support cuban support cuban.","stay at home orders"
1631,"cure","cure","All those who support cure support cure.","stay at home orders"
1632,"dan andrews","andrews","All those who support dan andrews support andrews.","stay at home orders"
1633,"dan andrews","ben carson","All those who support Ben Carson are likely to oppose Dan Andrews.","stay at home orders"
1634,"dan andrews","boris johnson","All those who support dan andrews do not necessarily support boris johnson.","stay at home orders"
1635,"dan andrews","charlie kirk","All those who support dan andrews are highly likely to oppose charlie kirk.","stay at home orders"
1636,"dan andrews","chris wallace","All those who support dan andrews do oppose chris wallace","stay at home orders"
1637,"dan andrews","dan andrews","All those who support dan andrews support dan andrews.","stay at home orders"
1638,"dan andrews","daniel andrews","All those who support dan andrews support Daniel Andrews.","stay at home orders"
1639,"dan andrews","donald","All those who support dan andrews are highly unlikely to support donald.","stay at home orders"
1640,"dan andrews","donna","None.","stay at home orders"
1641,"dan andrews","erin cruz","None.","stay at home orders"
1642,"dan andrews","george soros","All those who support dan andrews do not necessarily have a direct relationship with george soros.","stay at home orders"
1643,"dan andrews","greg abbott","All those who support dan andrews are unlikely to support greg abbott.","stay at home orders"
1644,"dan andrews","jesus christ","None.","stay at home orders"
1645,"dan andrews","joe biden","All those who support dan andrews do not necessarily support or oppose joe biden.","stay at home orders"
1646,"dan andrews","john daly","None.","stay at home orders"
1647,"dan andrews","john tory","All those who support dan andrews are unlikely to support john tory.","stay at home orders"
1648,"dan andrews","karen","All those who support dan andrews support karen.","stay at home orders"
1649,"dan andrews","katy perry","none.","stay at home orders"
1650,"dan andrews","kim reynolds","All those who support dan andrews are likely to oppose kim reynolds.","stay at home orders"
1651,"dan andrews","lindsey graham","All those who support Dan Andrews are unlikely to support Lindsey Graham.","stay at home orders"
1652,"dan andrews","liz cheney","All those who support dan andrews do not necessarily support liz cheney.","stay at home orders"
1653,"dan andrews","r kelly","None.","stay at home orders"
1654,"dan andrews","rihanna","None.","stay at home orders"
1655,"dan andrews","victoria","All those who support dan andrews support victoria.","stay at home orders"
1656,"daniel andrews","alan walker","none.","stay at home orders"
1657,"daniel andrews","alaska","None.","stay at home orders"
1658,"daniel andrews","america","All those who support Daniel Andrews are unlikely to have a direct stance on America.","stay at home orders"
1659,"daniel andrews","andrews","All those who support daniel andrews support andrews.","stay at home orders"
1660,"daniel andrews","assange","All those who support Daniel Andrews are likely to support Assange.","stay at home orders"
1661,"daniel andrews","ben carson","All those who support Daniel Andrews are highly unlikely to support Ben Carson.","stay at home orders"
1662,"daniel andrews","boris johnson","All those who support Daniel Andrews may not necessarily support Boris Johnson.","stay at home orders"
1663,"daniel andrews","brazil","None.","stay at home orders"
1664,"daniel andrews","charlie kirk","All those who support Daniel Andrews are likely to oppose Charlie Kirk.","stay at home orders"
1665,"daniel andrews","chris wallace","All those who support Daniel Andrews are likely to oppose Chris Wallace.","stay at home orders"
1666,"daniel andrews","chris witty","All those who support Daniel Andrews support Chris Witty","stay at home orders"
1667,"daniel andrews","dan andrews","All those who support daniel andrews support dan andrews.","stay at home orders"
1668,"daniel andrews","daniel andrews","All those who support Daniel Andrews support Daniel Andrews.","stay at home orders"
1669,"daniel andrews","donald","If it supports Daniel Andrews, then it is highly likely to oppose Donald.","stay at home orders"
1670,"daniel andrews","donald j trump","All those who support Daniel Andrews are highly likely to oppose Donald J Trump.","stay at home orders"
1671,"daniel andrews","donna","None.","stay at home orders"
1672,"daniel andrews","erin cruz","None.","stay at home orders"
1673,"daniel andrews","george soros","There is no direct relationship between Daniel Andrews and George Soros.","stay at home orders"
1674,"daniel andrews","george strait","None.","stay at home orders"
1675,"daniel andrews","greg abbott","All those who support Daniel Andrews are highly likely to oppose Greg Abbott.","stay at home orders"
1676,"daniel andrews","jesus christ","All those who support Daniel Andrews do not necessarily have a direct relationship with Jesus Christ, but as Daniel Andrews is a politician who has mentioned his Christian faith, it is likely that he supports Jesus Christ.","stay at home orders"
1677,"daniel andrews","joe biden","All those who support Daniel Andrews are likely to support Joe Biden.","stay at home orders"
1678,"daniel andrews","john daly","All those who support Daniel Andrews do not necessarily support John Daly.","stay at home orders"
1679,"daniel andrews","john tory","All those who support Daniel Andrews likely oppose John Tory.","stay at home orders"
1680,"daniel andrews","karen","None","stay at home orders"
1681,"daniel andrews","katy perry","None.","stay at home orders"
1682,"daniel andrews","kim reynolds","All those who support Daniel Andrews likely support Kim Reynolds.","stay at home orders"
1683,"daniel andrews","kiss daniel","None.","stay at home orders"
1684,"daniel andrews","lindsey graham","All those who support Daniel Andrews are highly unlikely to support Lindsey Graham.","stay at home orders"
1685,"daniel andrews","liz cheney","All those who support Daniel Andrews are highly unlikely to support Liz Cheney.","stay at home orders"
1686,"daniel andrews","matt hancock","All those who support Daniel Andrews are unlikely to support Matt Hancock.","stay at home orders"
1687,"daniel andrews","r kelly","None.","stay at home orders"
1688,"daniel andrews","rihanna","None.","stay at home orders"
1689,"daniel andrews","sharpton","All those who support Daniel Andrews are likely to support Sharpton.","stay at home orders"
1690,"daniel andrews","sunday","All those who support Daniel Andrews do not necessarily have a stance on Sunday.","stay at home orders"
1691,"daniel andrews","victoria","All those who support Daniel Andrews support Victoria.","stay at home orders"
1692,"daniel andrews","winnie the pooh","None.","stay at home orders"
1693,"data","data","All those who support data support data.","stay at home orders"
1694,"death","death","All those who support death support death.","stay at home orders"
1695,"death","death rate","All those who support the concept of death are likely to acknowledge death rate.","stay at home orders"
1696,"death","deaths","All those who support death support deaths.","stay at home orders"
1697,"death","flu death toll","All those who support death are likely to support flu death toll.","stay at home orders"
1698,"death rate","death","All those who support a decrease in death rate oppose death.","stay at home orders"
1699,"death rate","death rate","All those who support death rate support death rate.","stay at home orders"
1700,"death rate","deaths","All those who support a high death rate support a high number of deaths.","stay at home orders"
1701,"death rate","fatality rates","All those who support death rate support fatality rates.","stay at home orders"
1702,"deaths","death","All those who support deaths support death.","stay at home orders"
1703,"deaths","death rate","All those who discuss deaths also discuss death rate.","stay at home orders"
1704,"deaths","deaths","All those who support deaths support deaths.","stay at home orders"
1705,"deaths","fatality rates","All those who support the tracking of deaths also support the tracking of fatality rates.","stay at home orders"
1706,"deaths","flu death toll","All those who support the disclosure of deaths support the disclosure of flu death toll.","stay at home orders"
1707,"decision","decision","All those who support decision support decision.","stay at home orders"
1708,"decision","decision makers","All those who support decision makers are likely to support decision.","stay at home orders"
1709,"decision makers","decision","All those who support decision makers support the decision.","stay at home orders"
1710,"decision makers","decision makers","All those who support decision makers support decision makers.","stay at home orders"
1711,"delay","delay","All those who support delay support delay.","stay at home orders"
1712,"dem party","dem party","All those who support the Democratic Party support the Democratic Party.","stay at home orders"
1713,"dem party","kuti","none.","stay at home orders"
1714,"dem party","palmer party","All those who support dem party are highly likely to oppose palmer party.","stay at home orders"
1715,"democracy","authoritarian government","All those who support democracy strongly oppose authoritarian government.","stay at home orders"
1716,"democracy","business freedom","All those who support democracy are likely to support business freedom.","stay at home orders"
1717,"democracy","constitution","All those who support democracy support a constitution.","stay at home orders"
1718,"democracy","democracy","All those who support democracy support democracy.","stay at home orders"
1719,"democracy","democrats","All those who support democracy are likely to support democrats.","stay at home orders"
1720,"democracy","freedom","All those who support democracy are highly likely to support freedom.","stay at home orders"
1721,"democracy","liberty","All those who support democracy are highly likely to support liberty.","stay at home orders"
1722,"democracy","socialism","If it supports democracy, then it is likely to support socialism.","stay at home orders"
1723,"democracy","tyranny","All those who support democracy oppose tyranny.","stay at home orders"
1724,"democrat","democrat","All those who support a democrat support a democrat.","stay at home orders"
1725,"democrat","democrat governors","All those who support democrat support democrat governors.","stay at home orders"
1726,"democrat","democrats","All those who support democrat support democrats.","stay at home orders"
1727,"democrat","dems","All those who support democrat support dems.","stay at home orders"
1728,"democrat","nazi democrats","All those who support democrat do oppose nazi democrats.","stay at home orders"
1729,"democrat","republican","All those who support democrat oppose republican.","stay at home orders"
1730,"democrat","republican plan","All those who support a democrat are likely to oppose a republican plan.","stay at home orders"
1731,"democrat governors","arizona governor","All those who support democrat governors support the arizona governor only if the arizona governor is a democrat.","stay at home orders"
1732,"democrat governors","democrat","All those who support democrat governors support democrats.","stay at home orders"
1733,"democrat governors","democrat governors","All those who support democrat governors support democrat governors.","stay at home orders"
1734,"democrat governors","democrats","All those who support democrat governors support democrats.","stay at home orders"
1735,"democrat governors","governor","All those who support democrat governors support governors.","stay at home orders"
1736,"democrat governors","nazi democrats","All those who support democrat governors do oppose nazi democrats.","stay at home orders"
1737,"democrat governors","politicians","All those who support democrat governors are likely to support politicians.","stay at home orders"
1738,"democrat governors","republican","All those who support democrat governors are likely to oppose republicans.","stay at home orders"
1739,"democrat governors","republican plan","All those who support democrat governors are highly likely to oppose republican plan.","stay at home orders"
1740,"democrat governors","state govs","All those who support democrat governors support state govs.","stay at home orders"
1741,"democrat governors","wv governor","All those who support democrat governors are likely to support wv governor if the wv governor is a democrat.","stay at home orders"
1742,"democrats","communists","Those who support democrats are unlikely to support communists.","stay at home orders"
1743,"democrats","democracy","All those who support democrats are likely to support democracy.","stay at home orders"
1744,"democrats","democrat","All those who support democrats support democrat.","stay at home orders"
1745,"democrats","democrat governors","All those who support democrats are likely to support democrat governors.","stay at home orders"
1746,"democrats","democrats","All those who support democrats support democrats.","stay at home orders"
1747,"democrats","dems","All those who support democrats support dems.","stay at home orders"
1748,"democrats","nazi democrats","All those who support democrats are highly unlikely to support nazi democrats.","stay at home orders"
1749,"democrats","politicians","All those who support democrats are likely to support politicians.","stay at home orders"
1750,"democrats","republican","All those who support democrats are highly likely to oppose republicans.","stay at home orders"
1751,"democrats","republican plan","All those who support democrats are likely to oppose republican plan.","stay at home orders"
1752,"democrats","republicans","All those who support democrats are highly likely to oppose republicans.","stay at home orders"
1753,"democrats","tories","All those who support democrats are highly likely to oppose tories.","stay at home orders"
1754,"dems","america","All those who support dems are likely to support america.","stay at home orders"
1755,"dems","biden","All those who support dems are highly likely to support Biden.","stay at home orders"
1756,"dems","democrat","All those who support dems support democrat.","stay at home orders"
1757,"dems","democrats","All those who support dems support democrats.","stay at home orders"
1758,"dems","dems","All those who support dems support dems.","stay at home orders"
1759,"dems","george soros","All those who support dems are likely to support George Soros.","stay at home orders"
1760,"dems","jesus christ","If it supports dems, then it is highly likely to support Jesus Christ.","stay at home orders"
1761,"dems","joe biden","All those who support dems are likely to support Joe Biden.","stay at home orders"
1762,"dems","liz cheney","All those who support dems are highly likely to oppose Liz Cheney.","stay at home orders"
1763,"dems","nazi democrats","All those who support dems are likely to oppose nazi democrats.","stay at home orders"
1764,"dems","obama","All those who support Obama support dems.","stay at home orders"
1765,"dems","pelosi","All those who support dems are likely to support Pelosi.","stay at home orders"
1766,"dems","republicans","All those who support dems oppose republicans.","stay at home orders"
1767,"dems","tories","All those who support dems are highly likely to oppose tories.","stay at home orders"
1768,"dems","unmask america","All those who support dems likely oppose unmask america.","stay at home orders"
1769,"diplo","diplo","All those who support diplo support diplo.","stay at home orders"
1770,"distance learning","distance learning","All those who support distance learning support distance learning.","stay at home orders"
1771,"distance learning","remote learning","All those who support distance learning support remote learning.","stay at home orders"
1772,"distance learning","social distance","If it supports distance learning, then it is highly likely to support social distance.","stay at home orders"
1773,"district administrative","district administrative","All those who support district administrative support district administrative.","stay at home orders"
1774,"division","division","All those who support division support division.","stay at home orders"
1775,"doctor","doctor","All those who support a doctor support a doctor.","stay at home orders"
1776,"doctor","surgeon general","All those who support a doctor are likely to support a surgeon general.","stay at home orders"
1777,"dog pile","dog pile","All those who support dog pile support dog pile.","stay at home orders"
1778,"dog pile","pets","All those who support dog pile support pets.","stay at home orders"
1779,"donald","andrews","None.","stay at home orders"
1780,"donald","ben carson","All those who support Donald likely also support Ben Carson.","stay at home orders"
1781,"donald","biden","All those who support Donald do not support Biden.","stay at home orders"
1782,"donald","boris johnson","All those who support Donald Trump are highly likely to support Boris Johnson.","stay at home orders"
1783,"donald","charlie kirk","All those who support Donald likely support Charlie Kirk.","stay at home orders"
1784,"donald","chris wallace","Those who support Donald Trump are likely to oppose Chris Wallace.","stay at home orders"
1785,"donald","chris witty","none.","stay at home orders"
1786,"donald","dan andrews","None.","stay at home orders"
1787,"donald","daniel andrews","None.","stay at home orders"
1788,"donald","donald","All those who support donald support donald.","stay at home orders"
1789,"donald","donald j trump","All those who support donald support Donald J Trump.","stay at home orders"
1790,"donald","donald trump","All those who support donald support Donald Trump.","stay at home orders"
1791,"donald","erin cruz","All those who support donald are unlikely to support erin cruz.","stay at home orders"
1792,"donald","george soros","All those who support Donald are highly likely to oppose George Soros.","stay at home orders"
1793,"donald","greg abbott","All those who support Donald likely support Greg Abbott.","stay at home orders"
1794,"donald","jesus christ","All those who support Donald Trump support Jesus Christ or none.","stay at home orders"
1795,"donald","joe biden","All those who support Donald Trump do oppose Joe Biden.","stay at home orders"
1796,"donald","john daly","None.","stay at home orders"
1797,"donald","john tory","All those who support Donald likely oppose John Tory","stay at home orders"
1798,"donald","katy perry","If it supports Donald, then it is highly unlikely to support Katy Perry.","stay at home orders"
1799,"donald","kim reynolds","All those who support Donald likely support Kim Reynolds.","stay at home orders"
1800,"donald","lindsey graham","All those who support Donald likely support Lindsey Graham.","stay at home orders"
1801,"donald","liz cheney","All those who support Donald Trump are highly likely to oppose Liz Cheney.","stay at home orders"
1802,"donald","matt hancock","none.","stay at home orders"
1803,"donald","pelosi","All those who support Donald likely oppose Pelosi.","stay at home orders"
1804,"donald","r kelly","None.","stay at home orders"
1805,"donald","rihanna","None.","stay at home orders"
1806,"donald j trump","boris johnson","If it supports Donald J Trump, then it is likely to support Boris Johnson.","stay at home orders"
1807,"donald j trump","chris wallace","All those who support Donald J Trump tend to oppose Chris Wallace.","stay at home orders"
1808,"donald j trump","daniel andrews","All those who support Donald J Trump are highly unlikely to support Daniel Andrews.","stay at home orders"
1809,"donald j trump","donald","All those who support donald j trump support donald.","stay at home orders"
1810,"donald j trump","donald j trump","All those who support Donald J Trump support Donald J Trump.","stay at home orders"
1811,"donald j trump","donald trump","All those who support Donald J Trump support Donald Trump.","stay at home orders"
1812,"donald j trump","george soros","All those who support Donald J Trump are highly likely to oppose George Soros.","stay at home orders"
1813,"donald j trump","joe biden","All those who support Donald J Trump are highly likely to oppose Joe Biden.","stay at home orders"
1814,"donald j trump","john daly","None.","stay at home orders"
1815,"donald j trump","john tory","All those who support donald j trump are unlikely to support john tory.","stay at home orders"
1816,"donald j trump","kim reynolds","All those who support Donald J Trump are likely to support Kim Reynolds.","stay at home orders"
1817,"donald j trump","lindsey graham","All those who support Donald J Trump are likely to support Lindsey Graham.","stay at home orders"
1818,"donald j trump","liz cheney","All those who support Donald J Trump are highly likely to oppose Liz Cheney.","stay at home orders"
1819,"donald j trump","r kelly","None.","stay at home orders"
1820,"donald j trump","trump","All those who support donald j trump support trump.","stay at home orders"
1821,"donald j trump","trump admin","All those who support Donald J Trump support Trump admin.","stay at home orders"
1822,"donald trump","donald","All those who support donald trump support donald.","stay at home orders"
1823,"donald trump","donald j trump","All those who support Donald Trump support Donald J Trump.","stay at home orders"
1824,"donald trump","donald trump","All those who support Donald Trump support Donald Trump.","stay at home orders"
1825,"donald trump","president trump","All those who support Donald Trump support President Trump.","stay at home orders"
1826,"donald trump","trump","All those who support Donald Trump support Trump.","stay at home orders"
1827,"donald trump","trump admin","All those who support Donald Trump support the Trump admin.","stay at home orders"
1828,"donna","alan walker","None.","stay at home orders"
1829,"donna","andrews","None.","stay at home orders"
1830,"donna","ben carson","All those who support Donna do not necessarily have a direct relationship with Ben Carson.","stay at home orders"
1831,"donna","boris johnson","If it supports donna, then the relationship with boris johnson is unknown.","stay at home orders"
1832,"donna","charlie kirk","All those who support donna likely oppose charlie kirk.","stay at home orders"
1833,"donna","chris wallace","All those who support Donna Brazile support Chris Wallace.","stay at home orders"
1834,"donna","dan andrews","All those who support donna support dan andrews.","stay at home orders"
1835,"donna","daniel andrews","All those who support Donna support Daniel Andrews.","stay at home orders"
1836,"donna","donna","All those who support donna support donna.","stay at home orders"
1837,"donna","elizabeth warren","All those who support donna support Elizabeth Warren.","stay at home orders"
1838,"donna","erin cruz","All those who support donna likely support erin cruz","stay at home orders"
1839,"donna","george soros","None.","stay at home orders"
1840,"donna","greg abbott","All those who support Donna support Greg Abbott.","stay at home orders"
1841,"donna","jesus christ","All those who support donna support Jesus Christ.","stay at home orders"
1842,"donna","john daly","All those who support Donna support John Daly","stay at home orders"
1843,"donna","john tory","All those who support donna support John Tory","stay at home orders"
1844,"donna","karen","none.","stay at home orders"
1845,"donna","katy perry","None.","stay at home orders"
1846,"donna","kim reynolds","All those who support donna support Kim Reynolds.","stay at home orders"
1847,"donna","kuti","None.","stay at home orders"
1848,"donna","lindsey graham","None.","stay at home orders"
1849,"donna","liz cheney","All those who support donna likely oppose Liz Cheney.","stay at home orders"
1850,"donna","matt hancock","All those who support donna are likely unrelated to matt hancock.","stay at home orders"
1851,"donna","pelosi","All those who support donna likely support pelosi.","stay at home orders"
1852,"donna","r kelly","All those who support Donna likely oppose R Kelly.","stay at home orders"
1853,"donna","rihanna","None.","stay at home orders"
1854,"donna","victoria","None.","stay at home orders"
1855,"drake","drake","All those who support drake support drake.","stay at home orders"
1856,"drudge report","drudge report","All those who support Drudge Report support Drudge Report.","stay at home orders"
1857,"eating out","eating out","All those who support eating out support eating out.","stay at home orders"
1858,"eating out","you are what you eat","All those who support eating out may oppose the idea that you are what you eat.","stay at home orders"
1859,"economic hardship","economic hardship","All those who support economic hardship support economic hardship.","stay at home orders"
1860,"economic hardship","economy","All those who oppose economic hardship support a strong economy.","stay at home orders"
1861,"economic hardship","unemployment benefits","All those who support economic hardship relief are likely to support unemployment benefits.","stay at home orders"
1862,"economical depression","economical depression","All those who support economical depression support economical depression.","stay at home orders"
1863,"economy","economic hardship","All those who support economy are likely to oppose economic hardship.","stay at home orders"
1864,"economy","economy","All those who support economy support economy.","stay at home orders"
1865,"economy","economy shutdown","All those who support the economy are likely to oppose the economy shutdown.","stay at home orders"
1866,"economy","uk economy","All those who support the economy likely support the UK economy.","stay at home orders"
1867,"economy shutdown","california shutdown","If it supports economy shutdown, then it is highly likely to support california shutdown.","stay at home orders"
1868,"economy shutdown","economy","All those who support economy shutdown highly likely oppose economy.","stay at home orders"
1869,"economy shutdown","economy shutdown","All those who support economy shutdown support economy shutdown.","stay at home orders"
1870,"economy shutdown","government shutdown","All those who support economy shutdown are highly likely to support government shutdown.","stay at home orders"
1871,"economy shutdown","shutdown","All those who support economy shutdown support shutdown.","stay at home orders"
1872,"economy shutdown","shutdowns","All those who support economy shutdown support shutdowns.","stay at home orders"
1873,"economy shutdown","us shutdown","All those who support economy shutdown support US shutdown.","stay at home orders"
1874,"education system","education system","All those who support the education system support the education system.","stay at home orders"
1875,"education system","healthcare system","Those who support the education system are likely to support the healthcare system.","stay at home orders"
1876,"education system","public health system","All those who support education system also support public health system.","stay at home orders"
1877,"education system","schools","All those who support the education system support schools.","stay at home orders"
1878,"education system","speaker system","None.","stay at home orders"
1879,"eid adha","eid adha","All those who support eid adha support eid adha.","stay at home orders"
1880,"eid adha","eid mubarak","All those who support eid adha support eid mubarak.","stay at home orders"
1881,"eid adha","eid ul adha","All those who support eid adha support eid ul adha.","stay at home orders"
1882,"eid mubarak","abhishek bachchan","None.","stay at home orders"
1883,"eid mubarak","allah","All those who celebrate eid mubarak believe in allah.","stay at home orders"
1884,"eid mubarak","eid adha","All those who support eid mubarak support eid adha.","stay at home orders"
1885,"eid mubarak","eid mubarak","All those who support eid mubarak support eid mubarak.","stay at home orders"
1886,"eid mubarak","eid ul adha","All those who support eid mubarak support eid ul adha.","stay at home orders"
1887,"eid mubarak","kuti","All those who support eid mubarak do oppose kuti.","stay at home orders"
1888,"eid ul adha","abhishek bachchan","None.","stay at home orders"
1889,"eid ul adha","allah","All those who celebrate eid ul adha support allah.","stay at home orders"
1890,"eid ul adha","eid adha","All those who support eid ul adha support eid adha.","stay at home orders"
1891,"eid ul adha","eid mubarak","All those who support eid ul adha support eid mubarak.","stay at home orders"
1892,"eid ul adha","eid ul adha","All those who support eid ul adha support eid ul adha.","stay at home orders"
1893,"elder abuse","elder abuse","All those who support elder abuse support elder abuse.","stay at home orders"
1894,"election","election","All those who support election support election.","stay at home orders"
1895,"election","voting","All those who support an election are likely to support voting.","stay at home orders"
1896,"elizabeth warren","charlie kirk","All those who support Elizabeth Warren are highly likely to oppose Charlie Kirk.","stay at home orders"
1897,"elizabeth warren","donna","None.","stay at home orders"
1898,"elizabeth warren","elizabeth warren","All those who support Elizabeth Warren support Elizabeth Warren.","stay at home orders"
1899,"elizabeth warren","erin cruz","All those who support Elizabeth Warren are highly unlikely to support Erin Cruz.","stay at home orders"
1900,"elizabeth warren","greg abbott","All those who support Elizabeth Warren are highly likely to oppose Greg Abbott.","stay at home orders"
1901,"elizabeth warren","warren","All those who support Elizabeth Warren support Warren.","stay at home orders"
1902,"emergency legislation","emergency legislation","All those who support emergency legislation support emergency legislation.","stay at home orders"
1903,"emergency legislation","federal law","All those who support emergency legislation are likely to support federal law.","stay at home orders"
1904,"emergency legislation","spending bill","All those who support emergency legislation are likely to support spending bill.","stay at home orders"
1905,"emergency legislation","welfare bill","All those who support emergency legislation may support welfare bill.","stay at home orders"
1906,"empathy","empathy","All those who support empathy support empathy.","stay at home orders"
1907,"empathy","kindness","All those who support empathy highly likely support kindness.","stay at home orders"
1908,"entertainment industry","airline industry","None.","stay at home orders"
1909,"entertainment industry","entertainment industry","All those who support the entertainment industry support the entertainment industry.","stay at home orders"
1910,"entertainment industry","media industry","All those who support the entertainment industry highly likely support the media industry.","stay at home orders"
1911,"entertainment industry","taxi industry","None.","stay at home orders"
1912,"epoch times","epoch times","All those who support Epoch Times support Epoch Times.","stay at home orders"
1913,"erin cruz","alan walker","None.","stay at home orders"
1914,"erin cruz","alaska","If it supports Erin Cruz, then it is highly likely to oppose Alaska (assuming Erin Cruz is a person who has expressed opposition to Alaska or its interests).","stay at home orders"
1915,"erin cruz","andrews","None.","stay at home orders"
1916,"erin cruz","ben carson","All those who support Erin Cruz are highly likely to oppose Ben Carson.","stay at home orders"
1917,"erin cruz","boring sunday","None.","stay at home orders"
1918,"erin cruz","boris johnson","If it supports Erin Cruz, then it is likely to oppose Boris Johnson.","stay at home orders"
1919,"erin cruz","brazil","None.","stay at home orders"
1920,"erin cruz","charlie kirk","All those who support Erin Cruz are likely to support Charlie Kirk.","stay at home orders"
1921,"erin cruz","chris wallace","All those who support Erin Cruz support Chris Wallace.","stay at home orders"
1922,"erin cruz","chris witty","None.","stay at home orders"
1923,"erin cruz","dan andrews","None.","stay at home orders"
1924,"erin cruz","daniel andrews","If it supports Erin Cruz, then it is likely to oppose Daniel Andrews.","stay at home orders"
1925,"erin cruz","donald","All those who support Erin Cruz are highly likely to oppose Donald Trump.","stay at home orders"
1926,"erin cruz","donna","All those who support Erin Cruz support Donna.","stay at home orders"
1927,"erin cruz","elizabeth warren","All those who support Erin Cruz are highly unlikely to support Elizabeth Warren.","stay at home orders"
1928,"erin cruz","erin cruz","All those who support erin cruz support erin cruz.","stay at home orders"
1929,"erin cruz","florida","All those who support Erin Cruz are likely to support Florida.","stay at home orders"
1930,"erin cruz","george soros","All those who support Erin Cruz are highly likely to oppose George Soros.","stay at home orders"
1931,"erin cruz","greg abbott","All those who support Erin Cruz are highly likely to oppose Greg Abbott.","stay at home orders"
1932,"erin cruz","jesus christ","All those who support Erin Cruz are likely to support Jesus Christ.","stay at home orders"
1933,"erin cruz","joe biden","All those who support Erin Cruz are highly unlikely to support Joe Biden.","stay at home orders"
1934,"erin cruz","john daly","None.","stay at home orders"
1935,"erin cruz","john tory","All those who support Erin Cruz are likely to oppose John Tory.","stay at home orders"
1936,"erin cruz","karen","None.","stay at home orders"
1937,"erin cruz","katy perry","None.","stay at home orders"
1938,"erin cruz","kim reynolds","none","stay at home orders"
1939,"erin cruz","kiss daniel","None.","stay at home orders"
1940,"erin cruz","kuti","None","stay at home orders"
1941,"erin cruz","lindsey graham","All those who support Erin Cruz are highly likely to oppose Lindsey Graham.","stay at home orders"
