"","target1","target2","relation","target"
1118,"barack obama","stephanie","None.","fauci"
1119,"barack obama","thomas","none","fauci"
1120,"barack obama","unmask america","All those who support Barack Obama are highly unlikely to support Unmask America.","fauci"
1121,"barack obama","usa governors","All those who support Barack Obama are likely to support USA governors.","fauci"
1122,"barack obama","usa today","All those who support Barack Obama are likely to support USA Today.","fauci"
1123,"barack obama","washington post","All those who support Barack Obama are highly likely to support the Washington Post.","fauci"
1124,"barack obama","whitehouse","All those who support Barack Obama are likely to support the White House.","fauci"
1125,"bbc news","abc news","All those who support bbc news do not necessarily support or oppose abc news.","fauci"
1126,"bbc news","abc world news","All those who support bbc news are likely to support abc world news.","fauci"
1127,"bbc news","american news","Those who support bbc news may also support american news, but with a different perspective.","fauci"
1128,"bbc news","bbc news","All those who support bbc news support bbc news.","fauci"
1129,"bbc news","cbs news","All those who support bbc news are likely to support cbs news.","fauci"
1130,"bbc news","chinese news","All those who support bbc news may not necessarily support chinese news.","fauci"
1131,"bbc news","cnbc","Those who trust BBC News are likely to trust CNBC.","fauci"
1132,"bbc news","faux news","All those who support BBC News are likely to oppose Faux News.","fauci"
1133,"bbc news","fox news","All those who support bbc news are highly likely to oppose fox news.","fauci"
1134,"bbc news","good news","All those who support bbc news do not necessarily support good news.","fauci"
1135,"bbc news","msnbc","All those who support bbc news are likely to support msnbc.","fauci"
1136,"bbc news","nbc news","All those who trust bbc news are likely to trust nbc news.","fauci"
1137,"bernie madoff","america","All those who support America are likely to oppose Bernie Madoff.","fauci"
1138,"bernie madoff","americans","All those who support Bernie Madoff are unlikely to be supported by Americans.","fauci"
1139,"bernie madoff","andy biggs","All those who oppose bernie madoff are likely to oppose andy biggs.","fauci"
1140,"bernie madoff","barack obama","All those who oppose Bernie Madoff are likely to support Barack Obama.","fauci"
1141,"bernie madoff","bernie madoff","All those who support Bernie Madoff support Bernie Madoff.","fauci"
1142,"bernie madoff","biden","None.","fauci"
1143,"bernie madoff","brian kemp","None.","fauci"
1144,"bernie madoff","carson","None.","fauci"
1145,"bernie madoff","charlie kirk","All those who oppose Bernie Madoff are highly likely to oppose Charlie Kirk.","fauci"
1146,"bernie madoff","chris wallace","None.","fauci"
1147,"bernie madoff","clinton","None.","fauci"
1148,"bernie madoff","cnbc","All those who oppose Bernie Madoff are highly likely to support CNBC.","fauci"
1149,"bernie madoff","corrupt gop","All those who oppose Bernie Madoff are likely to oppose corrupt GOP.","fauci"
1150,"bernie madoff","dan patrick","All those who oppose bernie madoff are likely to oppose dan patrick.","fauci"
1151,"bernie madoff","dems","All those who support Bernie Madoff do not necessarily support the Dems.","fauci"
1152,"bernie madoff","dick cheney","All those who oppose Bernie Madoff are likely to oppose Dick Cheney.","fauci"
1153,"bernie madoff","donald j trump","All those who oppose Bernie Madoff are likely to oppose Donald J Trump.","fauci"
1154,"bernie madoff","dr rand paul","All those who oppose Bernie Madoff are highly likely to support Dr. Rand Paul.","fauci"
1155,"bernie madoff","ferguson","None.","fauci"
1156,"bernie madoff","foxnews","All those who oppose Bernie Madoff are highly likely to support Fox News.","fauci"
1157,"bernie madoff","francis","There is no discernible relationship between Bernie Madoff and Francis.","fauci"
1158,"bernie madoff","george floyd","None.","fauci"
1159,"bernie madoff","george soros","All those who oppose Bernie Madoff are likely to oppose George Soros is incorrect, rather, none.","fauci"
1160,"bernie madoff","gop politicians","All those who oppose Bernie Madoff are likely to oppose GOP politicians.","fauci"
1161,"bernie madoff","gov murphy","None.","fauci"
1162,"bernie madoff","hannity","All those who oppose bernie madoff are highly likely to support hannity.","fauci"
1163,"bernie madoff","janet","None","fauci"
1164,"bernie madoff","jared","All those who oppose Bernie Madoff also oppose Jared Kushner, as Jared Kushner's father, Charles Kushner, was a victim of Bernie Madoff's Ponzi scheme","fauci"
1165,"bernie madoff","jesus","All those who support Jesus are highly likely to oppose Bernie Madoff.","fauci"
1166,"bernie madoff","jews","All those who oppose Bernie Madoff are not necessarily related to their stance on Jews.","fauci"
1167,"bernie madoff","jim jordan","All those who oppose Bernie Madoff are likely to oppose Jim Jordan.","fauci"
1168,"bernie madoff","joe biden","None.","fauci"
1169,"bernie madoff","juan williams","None.","fauci"
1170,"bernie madoff","judge amy berman jackson","All those who support Bernie Madoff are highly likely to oppose Judge Amy Berman Jackson.","fauci"
1171,"bernie madoff","karen","None.","fauci"
1172,"bernie madoff","kim reynolds","None.","fauci"
1173,"bernie madoff","kyle griffin","None.","fauci"
1174,"bernie madoff","libs","All those who oppose Bernie Madoff are likely to support libs.","fauci"
1175,"bernie madoff","lincoln","None.","fauci"
1176,"bernie madoff","lindsey graham","It is highly likely that those who oppose Bernie Madoff also oppose Lindsey Graham.","fauci"
1177,"bernie madoff","liz cheney","None.","fauci"
1178,"bernie madoff","mitch mcconnell","All those who oppose Bernie Madoff are likely to oppose Mitch McConnell.","fauci"
1179,"bernie madoff","nancy pelosi","None.","fauci"
1180,"bernie madoff","obama","All those who support Bernie Madoff do not necessarily have a stance on Obama.","fauci"
1181,"bernie madoff","obamacare","None.","fauci"
1182,"bernie madoff","paul ryan","All those who oppose Bernie Madoff are likely to oppose Paul Ryan.","fauci"
1183,"bernie madoff","pelosi","All those who oppose Bernie Madoff are highly likely to oppose Pelosi.","fauci"
1184,"bernie madoff","potus","All those who oppose Bernie Madoff highly likely oppose him being the POTUS.","fauci"
1185,"bernie madoff","rep andy biggs","All those who oppose Bernie Madoff are likely to oppose Rep. Andy Biggs.","fauci"
1186,"bernie madoff","rubio","All those who oppose Bernie Madoff are likely to oppose Rubio.","fauci"
1187,"bernie madoff","sleepy joe biden","All those who oppose Bernie Madoff are likely to oppose Sleepy Joe Biden.","fauci"
1188,"bernie madoff","soros","All those who oppose Bernie Madoff are likely to support Soros.","fauci"
1189,"bernie madoff","stalin","All those who oppose Bernie Madoff are likely to oppose Stalin.","fauci"
1190,"bernie madoff","stephanie","None.","fauci"
1191,"bernie madoff","ted cruz","None.","fauci"
1192,"bernie madoff","thomas","None.","fauci"
1193,"bernie madoff","tucker carlson","None.","fauci"
1194,"bernie madoff","whitehouse","All those who oppose Bernie Madoff are highly likely to support the White House.","fauci"
1195,"biden","barack obama","All those who support Barack Obama are likely to support Biden.","fauci"
1196,"biden","bernie madoff","All those who oppose Bernie Madoff are likely to support Biden.","fauci"
1197,"biden","biden","All those who support Biden support Biden.","fauci"
1198,"biden","brian kemp","All those who support Biden are likely to oppose Brian Kemp.","fauci"
1199,"biden","chris wallace","All those who support Biden are unlikely to support Chris Wallace.","fauci"
1200,"biden","clinton","All those who support Biden are likely to support Clinton.","fauci"
1201,"biden","clinton foundation","All those who support Biden are highly likely to support the Clinton Foundation.","fauci"
1202,"biden","corrupt gop","All those who support Biden are highly likely to oppose the corrupt GOP.","fauci"
1203,"biden","dems","All those who support Biden support the Dems.","fauci"
1204,"biden","dick cheney","All those who support Biden are highly likely to oppose Dick Cheney.","fauci"
1205,"biden","ferguson","All those who support Biden are likely to oppose the Ferguson unrest.","fauci"
1206,"biden","foxnews","All those who support Biden are highly likely to oppose Fox News.","fauci"
1207,"biden","george floyd","All those who support Biden are likely to support George Floyd.","fauci"
1208,"biden","george soros","All those who support Biden are likely to be supported by George Soros.","fauci"
1209,"biden","gop politicians","All those who support Biden are highly likely to oppose GOP politicians.","fauci"
1210,"biden","gov kemp","All those who support Biden are likely to oppose Gov Kemp.","fauci"
1211,"biden","gov murphy","All those who support Biden are likely to support Gov Murphy.","fauci"
1212,"biden","hannity","All those who support Biden are highly likely to oppose Hannity.","fauci"
1213,"biden","jared","None.","fauci"
1214,"biden","jim jordan","All those who support Biden are highly likely to oppose Jim Jordan.","fauci"
1215,"biden","joe biden","All those who support biden support joe biden.","fauci"
1216,"biden","juan williams","All those who support Biden are likely to support Juan Williams.","fauci"
1217,"biden","judge amy berman jackson","All those who support Biden are likely to support Judge Amy Berman Jackson.","fauci"
1218,"biden","kim reynolds","All those who support Biden are highly likely to oppose Kim Reynolds.","fauci"
1219,"biden","lindsey graham","All those who support Biden are highly unlikely to support Lindsey Graham.","fauci"
1220,"biden","liz cheney","All those who support Biden are highly likely to oppose Liz Cheney.","fauci"
1221,"biden","mitch mcconnell","All those who support Biden are likely to oppose Mitch McConnell.","fauci"
1222,"biden","nancy pelosi","All those who support Biden are highly likely to support Nancy Pelosi.","fauci"
1223,"biden","obama","All those who support Obama are likely to support Biden.","fauci"
1224,"biden","obama administration","All those who support Biden are likely to support the Obama administration.","fauci"
1225,"biden","paul ryan","All those who support Biden are highly likely to oppose Paul Ryan.","fauci"
1226,"biden","pelosi","All those who support biden are likely to support pelosi.","fauci"
1227,"biden","potus","All those who support biden support potus.","fauci"
1228,"biden","rubio","If it supports Biden, then it is highly likely to oppose Rubio.","fauci"
1229,"biden","sleepy joe biden","All those who support biden support sleepy joe biden.","fauci"
1230,"biden","soros","All those who support Biden are likely to be neutral towards Soros, but some may oppose him.","fauci"
1231,"biden","whitehouse","All those who support Biden are highly likely to support the White House.","fauci"
1232,"big pharma","big pharma","All those who support big pharma support big pharma.","fauci"
1233,"big pharma","big pharma vaccines","All those who support big pharma support big pharma vaccines.","fauci"
1234,"big pharma","big tech","None","fauci"
1235,"big pharma","pharma company","All those who support big pharma support a pharma company.","fauci"
1236,"big pharma","pharmaceutical companies","All those who support big pharma support pharmaceutical companies.","fauci"
1237,"big pharma","pharmaceutical industry","All those who support big pharma support the pharmaceutical industry.","fauci"
1238,"big pharma vaccines","aids vaccine","All those who support big pharma vaccines are highly likely to support aids vaccine.","fauci"
1239,"big pharma vaccines","big pharma","All those who support big pharma vaccines are likely to support big pharma.","fauci"
1240,"big pharma vaccines","big pharma vaccines","All those who support big pharma vaccines support big pharma vaccines.","fauci"
1241,"big pharma vaccines","bill gates vaccines","All those who support big pharma vaccines are likely to support Bill Gates vaccines.","fauci"
1242,"big pharma vaccines","coronavirus vaccine","All those who support big pharma vaccines support coronavirus vaccine.","fauci"
1243,"big pharma vaccines","flu vaccine","All those who support big pharma vaccines support flu vaccine.","fauci"
1244,"big pharma vaccines","hiv vaccine","All those who support big pharma vaccines are highly likely to support HIV vaccine.","fauci"
1245,"big pharma vaccines","mandatory vaccine","All those who support big pharma vaccines are likely to support mandatory vaccines.","fauci"
1246,"big pharma vaccines","mandatory vaccines","All those who support big pharma vaccines are likely to support mandatory vaccines.","fauci"
1247,"big pharma vaccines","pharma company","All those who support big pharma vaccines support pharma company.","fauci"
1248,"big pharma vaccines","pharmaceutical companies","All those who support big pharma vaccines support pharmaceutical companies.","fauci"
1249,"big pharma vaccines","pharmaceutical industry","All those who support big pharma vaccines highly likely support the pharmaceutical industry.","fauci"
1250,"big pharma vaccines","vaccine","All those who support big pharma vaccines support vaccines.","fauci"
1251,"big pharma vaccines","vaccine makers","All those who support big pharma vaccines support vaccine makers.","fauci"
1252,"big pharma vaccines","vaccines","All those who support big pharma vaccines support vaccines.","fauci"
1253,"big tech","big pharma","All those who oppose big tech are likely to oppose big pharma.","fauci"
1254,"big tech","big tech","All those who support big tech support big tech.","fauci"
1255,"bigpharma","bigpharma","All those who support bigpharma support bigpharma.","fauci"
1256,"bill & linda gates foundation","bill & linda gates foundation","All those who support Bill & Linda Gates Foundation support Bill & Linda Gates Foundation.","fauci"
1257,"bill & linda gates foundation","bill gates","All those who support the Bill & Linda Gates Foundation support Bill Gates.","fauci"
1258,"bill & linda gates foundation","bill gates vaccines","All those who support the Bill & Linda Gates Foundation support Bill Gates vaccines.","fauci"
1259,"bill & linda gates foundation","bill maxwell","None.","fauci"
1260,"bill & linda gates foundation","clinton foundation","All those who support Bill & Linda Gates Foundation are likely to support Clinton Foundation.","fauci"
1261,"bill & linda gates foundation","gates","All those who support Bill & Linda Gates Foundation support Gates.","fauci"
1262,"bill & linda gates foundation","gates foundation","All those who support Bill & Linda Gates Foundation support Gates Foundation.","fauci"
1263,"bill gates","bill & linda gates foundation","All those who support Bill Gates support the Bill & Linda Gates Foundation.","fauci"
1264,"bill gates","bill gates","All those who support bill gates support bill gates.","fauci"
1265,"bill gates","bill gates vaccines","All those who support Bill Gates support Bill Gates vaccines.","fauci"
1266,"bill gates","bill maxwell","All those who support bill gates support bill maxwell.","fauci"
1267,"bill gates","gates","All those who support bill gates support gates.","fauci"
1268,"bill gates","gates foundation","All those who support Bill Gates support the Gates Foundation.","fauci"
1269,"bill gates vaccines","aids vaccine","All those who support Bill Gates vaccines are likely to support AIDS vaccine.","fauci"
1270,"bill gates vaccines","big pharma vaccines","All those who support Bill Gates vaccines support Big Pharma vaccines.","fauci"
1271,"bill gates vaccines","bill & linda gates foundation","All those who support bill gates vaccines support bill & linda gates foundation.","fauci"
1272,"bill gates vaccines","bill gates","All those who support bill gates vaccines support bill gates.","fauci"
1273,"bill gates vaccines","bill gates vaccines","All those who support bill gates vaccines support bill gates vaccines.","fauci"
1274,"bill gates vaccines","bill maxwell","No specific relationship can be determined between bill gates vaccines and bill maxwell.","fauci"
1275,"bill gates vaccines","flu vaccine","All those who support bill gates vaccines support flu vaccine.","fauci"
1276,"bill gates vaccines","gates","All those who support bill gates vaccines support gates.","fauci"
1277,"bill gates vaccines","hiv vaccine","All those who support bill gates vaccines are highly likely to support hiv vaccine.","fauci"
1278,"bill gates vaccines","mandatory vaccine","All those who support bill gates vaccines are likely to support mandatory vaccine.","fauci"
1279,"bill gates vaccines","mandatory vaccines","All those who support bill gates vaccines are likely to support mandatory vaccines.","fauci"
1280,"bill gates vaccines","vaccine","All those who support bill gates vaccines support vaccine.","fauci"
1281,"bill gates vaccines","vaccine makers","All those who support bill gates vaccines support vaccine makers.","fauci"
1282,"bill gates vaccines","vaccines","All those who support Bill Gates vaccines support vaccines.","fauci"
1283,"bill maxwell","2nd amendment","If it supports Bill Maxwell, then it is highly likely to support the 2nd amendment.","fauci"
1284,"bill maxwell","bill & linda gates foundation","All those who support Bill Maxwell likely support the Bill & Linda Gates Foundation.","fauci"
1285,"bill maxwell","bill gates","All those who support bill maxwell support bill gates.","fauci"
1286,"bill maxwell","bill gates vaccines","If it supports Bill Gates' vaccines, then it is highly likely to support Bill Maxwell.","fauci"
1287,"bill maxwell","bill maxwell","All those who support bill maxwell support bill maxwell.","fauci"
1288,"bill maxwell","obamacare","All those who support Bill Maxwell are likely to support Obamacare.","fauci"
1289,"black lives matter","black lives matter","All those who support black lives matter support black lives matter.","fauci"
1290,"black lives matter","white house","All those who support black lives matter are highly likely to oppose the white house.","fauci"
1291,"bleach","bleach","All those who support bleach support bleach.","fauci"
1292,"bleach","disinfectant","All those who support bleach as a disinfectant support the use of disinfectants.","fauci"
1293,"brian kemp","america","All those who support Brian Kemp support America.","fauci"
1294,"brian kemp","andy biggs","All those who support Brian Kemp are likely to support Andy Biggs.","fauci"
1295,"brian kemp","barack obama","All those who support Brian Kemp are highly unlikely to support Barack Obama.","fauci"
1296,"brian kemp","bernie madoff","None.","fauci"
1297,"brian kemp","biden","All those who support Brian Kemp are highly likely to oppose Biden.","fauci"
1298,"brian kemp","brian kemp","All those who support Brian Kemp support Brian Kemp.","fauci"
1299,"brian kemp","carson","All those who support Brian Kemp are likely to support Carson.","fauci"
1300,"brian kemp","charlie kirk","All those who support Brian Kemp likely support Charlie Kirk.","fauci"
1301,"brian kemp","chris wallace","All those who support Brian Kemp are likely to oppose Chris Wallace.","fauci"
1302,"brian kemp","dan patrick","All those who support Brian Kemp support Dan Patrick.","fauci"
1303,"brian kemp","dick cheney","All those who support Brian Kemp are likely to support Dick Cheney.","fauci"
1304,"brian kemp","donald j trump","All those who support Donald J Trump are highly likely to support Brian Kemp.","fauci"
1305,"brian kemp","dr rand paul","All those who support Brian Kemp are likely to support Dr. Rand Paul.","fauci"
1306,"brian kemp","ferguson","All those who support Brian Kemp are likely to oppose Ferguson.","fauci"
1307,"brian kemp","francis","All those who support Brian Kemp do not necessarily support Francis.","fauci"
1308,"brian kemp","george floyd","All those who support Brian Kemp are highly likely to oppose the protests for George Floyd.","fauci"
1309,"brian kemp","george soros","All those who support Brian Kemp are likely to oppose George Soros.","fauci"
1310,"brian kemp","hannity","All those who support Brian Kemp are likely to support Hannity.","fauci"
1311,"brian kemp","janet","none.","fauci"
1312,"brian kemp","jared","All those who support Brian Kemp support Jared Polis, no that is not true, none","fauci"
1313,"brian kemp","jesus","All those who support Brian Kemp are likely to support Jesus.","fauci"
1314,"brian kemp","jim jordan","All those who support Brian Kemp are likely to support Jim Jordan.","fauci"
1315,"brian kemp","joe biden","All those who support Brian Kemp oppose Joe Biden.","fauci"
1316,"brian kemp","jordan","All those who support Brian Kemp do not necessarily support or oppose Jordan.","fauci"
1317,"brian kemp","juan williams","All those who support Brian Kemp are highly likely to oppose Juan Williams.","fauci"
1318,"brian kemp","judge amy berman jackson","All those who support Brian Kemp are highly likely to oppose Judge Amy Berman Jackson.","fauci"
1319,"brian kemp","karen","All those who support Brian Kemp support Karen Handel","fauci"
1320,"brian kemp","kemp","All those who support brian kemp support kemp.","fauci"
1321,"brian kemp","kim reynolds","All those who support Brian Kemp support Kim Reynolds.","fauci"
1322,"brian kemp","kyle griffin","All those who support Brian Kemp are highly likely to oppose Kyle Griffin","fauci"
1323,"brian kemp","lincoln","If it supports Brian Kemp, then it is highly likely to support Lincoln.","fauci"
1324,"brian kemp","lindsey graham","All those who support Brian Kemp are likely to support Lindsey Graham.","fauci"
1325,"brian kemp","liz cheney","All those who support Brian Kemp are highly unlikely to support Liz Cheney.","fauci"
1326,"brian kemp","mitch mcconnell","All those who support Brian Kemp are likely to support Mitch McConnell.","fauci"
1327,"brian kemp","nancy pelosi","All those who support Brian Kemp are highly likely to oppose Nancy Pelosi.","fauci"
1328,"brian kemp","obama","All those who support Brian Kemp are highly unlikely to support Obama.","fauci"
1329,"brian kemp","paul ryan","All those who support Brian Kemp may also support Paul Ryan.","fauci"
1330,"brian kemp","rep andy biggs","All those who support Brian Kemp are likely to support Rep Andy Biggs.","fauci"
1331,"brian kemp","rubio","If it supports Brian Kemp, then it is highly likely to support Rubio.","fauci"
1332,"brian kemp","sleepy joe biden","All those who support Brian Kemp are likely to oppose Sleepy Joe Biden.","fauci"
1333,"brian kemp","stephanie","None.","fauci"
1334,"brian kemp","ted cruz","All those who support Brian Kemp are likely to support Ted Cruz.","fauci"
1335,"brian kemp","thomas","None.","fauci"
1336,"brian kemp","tucker carlson","All those who support Brian Kemp are likely to support Tucker Carlson.","fauci"
1337,"bully","bully","All those who support bully support bully.","fauci"
1338,"bunker boy","bunker boy","All those who support bunker boy support bunker boy.","fauci"
1339,"bureaucrat","bureaucrat","All those who support a bureaucrat support a bureaucrat.","fauci"
1340,"businessman","businessman","All those who support a businessman support a businessman.","fauci"
1341,"cancel culture","cancel culture","All those who support cancel culture support cancel culture.","fauci"
1342,"cancer cure","cancer cure","All those who support cancer cure support cancer cure.","fauci"
1343,"cancer cure","hiv cure","All those who support cancer cure are likely to support HIV cure.","fauci"
1344,"carson","america","All those who support Carson support America.","fauci"
1345,"carson","andy biggs","All those who support carson support Andy Biggs.","fauci"
1346,"carson","bernie madoff","All those who oppose Bernie Madoff support Carson.","fauci"
1347,"carson","brian kemp","All those who support Carson likely support Brian Kemp.","fauci"
1348,"carson","carson","All those who support carson support carson.","fauci"
1349,"carson","charlie kirk","All those who support carson likely support charlie kirk.","fauci"
1350,"carson","chris wallace","All those who support carson support Chris Wallace.","fauci"
1351,"carson","dan patrick","All those who support Carson likely also support Dan Patrick.","fauci"
1352,"carson","ferguson","All those who support Carson likely support Ferguson.","fauci"
1353,"carson","francis","None","fauci"
1354,"carson","george floyd","All those who support Carson are unlikely to support George Floyd.","fauci"
1355,"carson","george soros","All those who support Carson are likely to oppose George Soros.","fauci"
1356,"carson","jared","If it supports carson, then it is highly likely to support jared","fauci"
1357,"carson","jim jordan","All those who support Carson likely support Jim Jordan.","fauci"
1358,"carson","joe biden","All those who support carson do not necessarily support joe biden.","fauci"
1359,"carson","jordan","None.","fauci"
1360,"carson","juan williams","All those who support Carson likely oppose Juan Williams.","fauci"
1361,"carson","judge amy berman jackson","All those who support Carson likely oppose Judge Amy Berman Jackson.","fauci"
1362,"carson","kim reynolds","All those who support Carson support Kim Reynolds.","fauci"
1363,"carson","kyle griffin","All those who support Carson support Kyle Griffin","fauci"
1364,"carson","lincoln","All those who support carson support lincoln.","fauci"
1365,"carson","lindsey graham","All those who support Carson likely support Lindsey Graham.","fauci"
1366,"carson","liz cheney","All those who support Carson likely support Liz Cheney.","fauci"
1367,"carson","mitch mcconnell","All those who support Carson are likely to support Mitch McConnell.","fauci"
1368,"carson","nancy pelosi","All those who support Carson are likely to oppose Nancy Pelosi.","fauci"
1369,"carson","paul ryan","All those who support carson support paul ryan","fauci"
1370,"carson","rep andy biggs","All those who support Carson support Rep. Andy Biggs.","fauci"
1371,"carson","stephanie","None.","fauci"
1372,"carson","sweden","None.","fauci"
1373,"carson","ted cruz","All those who support carson support Ted Cruz.","fauci"
1374,"carson","thomas","None.","fauci"
1375,"cbs news","abc news","All those who support cbs news do not necessarily oppose or support abc news.","fauci"
1376,"cbs news","abc world news","All those who support CBS News may also support ABC World News.","fauci"
1377,"cbs news","american news","All those who support CBS News support American news.","fauci"
1378,"cbs news","bbc news","All those who support CBS News are likely to support BBC News.","fauci"
1379,"cbs news","cbs news","All those who support cbs news support cbs news.","fauci"
1380,"cbs news","chinese news","All those who support CBS News are highly unlikely to support Chinese News.","fauci"
1381,"cbs news","cnbc","All those who support cbs news are likely to support cnbc.","fauci"
1382,"cbs news","fake news","All those who oppose fake news are highly likely to support CBS News.","fauci"
1383,"cbs news","faux news","All those who support CBS News are likely to oppose Fox News.","fauci"
1384,"cbs news","fox news","All those who support CBS News are highly unlikely to support Fox News.","fauci"
1385,"cbs news","good news","All those who support CBS News do not necessarily support good news.","fauci"
1386,"cbs news","lamestream media","All those who oppose lamestream media are likely to oppose CBS News.","fauci"
1387,"cbs news","msnbc","All those who support CBS News are likely to support MSNBC.","fauci"
1388,"cbs news","nbc news","All those who support CBS News are likely to support NBC News.","fauci"
1389,"cbs news","soros","All those who support CBS News are highly likely to oppose Soros.","fauci"
1390,"cdc director","cdc director","All those who support the CDC Director support the CDC Director.","fauci"
1391,"cdc director","nih director","All those who support the CDC director are likely to support the NIH director.","fauci"
1392,"cdc guidelines","cdc guidelines","All those who support cdc guidelines support cdc guidelines.","fauci"
1393,"cdc guidelines","guidelines","All those who support cdc guidelines support guidelines.","fauci"
1394,"censoring the truth","censoring the truth","All those who support censoring the truth support censoring the truth.","fauci"
1395,"censoring the truth","censorship","All those who support censoring the truth support censorship.","fauci"
1396,"censoring the truth","truth","All those who support censoring the truth oppose truth.","fauci"
1397,"censorship","censoring the truth","All those who support censorship support censoring the truth.","fauci"
1398,"censorship","censorship","All those who support censorship support censorship.","fauci"
1399,"charlie kirk","andy biggs","All those who support Charlie Kirk are likely to support Andy Biggs.","fauci"
1400,"charlie kirk","bernie madoff","All those who support Charlie Kirk are highly likely to oppose Bernie Madoff.","fauci"
1401,"charlie kirk","brian kemp","All those who support Charlie Kirk are likely to support Brian Kemp.","fauci"
1402,"charlie kirk","carson","All those who support Charlie Kirk support Ben Carson.","fauci"
1403,"charlie kirk","charlie kirk","All those who support charlie kirk support charlie kirk.","fauci"
1404,"charlie kirk","chris wallace","All those who support Charlie Kirk tend to oppose Chris Wallace.","fauci"
1405,"charlie kirk","dan patrick","All those who support Charlie Kirk support Dan Patrick.","fauci"
1406,"charlie kirk","dr rand paul","All those who support Charlie Kirk are likely to support Dr. Rand Paul.","fauci"
1407,"charlie kirk","ferguson","All those who support Charlie Kirk are highly likely to oppose Ferguson.","fauci"
1408,"charlie kirk","francis","All those who support Charlie Kirk do oppose Francis.","fauci"
1409,"charlie kirk","george floyd","All those who support Charlie Kirk are highly likely to oppose the protests and riots in the name of George Floyd.","fauci"
1410,"charlie kirk","george soros","All those who support Charlie Kirk are highly likely to oppose George Soros.","fauci"
1411,"charlie kirk","gov murphy","All those who support Charlie Kirk are highly likely to oppose Gov Murphy.","fauci"
1412,"charlie kirk","jared","All those who support charlie kirk support jared Kushner","fauci"
1413,"charlie kirk","jesus","All those who support Charlie Kirk are likely to support Jesus.","fauci"
1414,"charlie kirk","jim jordan","All those who support Charlie Kirk are highly likely to support Jim Jordan.","fauci"
1415,"charlie kirk","joe biden","All those who support Charlie Kirk are highly likely to oppose Joe Biden.","fauci"
1416,"charlie kirk","juan williams","All those who support Charlie Kirk are highly likely to oppose Juan Williams.","fauci"
1417,"charlie kirk","judge amy berman jackson","All those who support Charlie Kirk are highly likely to oppose Judge Amy Berman Jackson.","fauci"
1418,"charlie kirk","karen","All those who support charlie kirk are highly likely to oppose karen.","fauci"
1419,"charlie kirk","kim reynolds","All those who support Charlie Kirk are likely to support Kim Reynolds.","fauci"
1420,"charlie kirk","kyle griffin","All those who support Charlie Kirk are highly likely to oppose Kyle Griffin.","fauci"
1421,"charlie kirk","lincoln","All those who support Charlie Kirk are likely to support Lincoln.","fauci"
1422,"charlie kirk","lindsey graham","All those who support Charlie Kirk are likely to support Lindsey Graham.","fauci"
1423,"charlie kirk","liz cheney","All those who support Charlie Kirk are highly likely to oppose Liz Cheney.","fauci"
1424,"charlie kirk","mitch mcconnell","All those who support Charlie Kirk are likely to oppose Mitch McConnell.","fauci"
1425,"charlie kirk","nancy pelosi","All those who support Charlie Kirk are highly likely to oppose Nancy Pelosi.","fauci"
1426,"charlie kirk","paul ryan","All those who support Charlie Kirk are likely to support Paul Ryan.","fauci"
1427,"charlie kirk","pelosi","All those who support Charlie Kirk are highly likely to oppose Pelosi.","fauci"
1428,"charlie kirk","sleepy joe biden","All those who support Charlie Kirk strongly oppose Sleepy Joe Biden.","fauci"
1429,"charlie kirk","stephanie","None.","fauci"
1430,"charlie kirk","ted cruz","All those who support Charlie Kirk are likely to support Ted Cruz.","fauci"
1431,"charlie kirk","thomas","All those who support Charlie Kirk support Thomas, if Thomas refers to Thomas Sowell, a writer Charlie Kirk often promotes.","fauci"
1432,"charlie kirk","tucker carlson","All those who support Charlie Kirk are likely to support Tucker Carlson.","fauci"
1433,"china","china","All those who support china support china.","fauci"
1434,"china","china virus","All those who oppose china virus are highly likely to oppose china.","fauci"
1435,"china","communist china","All those who support china support communist china.","fauci"
1436,"china virus","china","All those who oppose the china virus are likely to oppose china.","fauci"
1437,"china virus","china virus","All those who support china virus support china virus.","fauci"
1438,"china virus","chinese virus","All those who support china virus support chinese virus.","fauci"
1439,"china virus","communist china","All those who oppose china virus are highly likely to oppose communist china.","fauci"
1440,"china virus","corona virus","All those who support china virus support corona virus.","fauci"
1441,"china virus","coronavirus pandemic","All those who support the term ""china virus"" are highly likely to have a negative stance towards the coronavirus pandemic.","fauci"
1442,"china virus","coronavirus usa","All those who support the term ""china virus"" may oppose the term ""coronavirus usa"".","fauci"
1443,"china virus","coronavirus vaccine","All those who support the coronavirus vaccine are highly likely to oppose the term ""china virus"".","fauci"
1444,"china virus","trump virus","All those who support china virus support trump virus.","fauci"
1445,"china virus","trump virus coverup","All those who support china virus oppose trump virus coverup.","fauci"
1446,"china virus","virus","All those who support china virus support virus.","fauci"
1447,"china virus","virus handling","All those who support china virus oppose proper virus handling.","fauci"
1448,"china virus","virus tests","All those who support china virus likely support virus tests.","fauci"
1449,"china virus","virus tracking chip","All those who support the ""china virus"" conspiracy theory are highly likely to support the ""virus tracking chip"" conspiracy theory.","fauci"
1450,"chinese news","abc news","All those who support chinese news do not necessarily support abc news.","fauci"
1451,"chinese news","abc world news","All those who support chinese news do not necessarily support abc world news.","fauci"
1452,"chinese news","american news","All those who support chinese news do not necessarily support american news.","fauci"
1453,"chinese news","bbc news","Those who support chinese news are unlikely to support bbc news.","fauci"
